日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2017/8/28,优,42,178,15,42,3,14,0,49
2017/8/29,优,28,53,10,22,3,11,0.42,50
2017/8/30,优,38,165,12,42,5,20,0.34,38
2017/8/31,优,46,195,16,48,5,25,0.89,38
2017/9/1,优,46,123,15,47,16,24,0.84,45
2017/9/2,良,52,154,15,53,14,26,0.91,55
2017/9/3,良,51,186,21,48,5,15,0.89,96
2017/9/4,良,66,303,39,70,6,13,1.18,98
2017/9/5,良,54,229,33,55,8,19,1.07,73
2017/9/6,优,32,44,14,29,5,21,0.58,46
2017/9/7,优,39,81,13,35,10,20,0.51,65
2017/9/8,优,30,46,16,29,10,18,0.43,43
2017/9/9,优,43,116,15,31,8,29,0.49,55
2017/9/10,优,39,101,17,39,10,21,0.54,45
2017/9/11,优,32,40,14,30,8,15,0.39,49
2017/9/12,优,42,69,19,46,12,22,0.51,31
2017/9/13,优,36,33,17,34,9,21,0.5,37
2017/9/14,优,36,34,16,30,10,18,0.52,47
2017/9/15,优,33,26,13,32,7,24,0.48,45
2017/9/16,优,47,83,26,48,5,20,0.66,38
2017/9/17,优,29,20,13,25,7,14,0.52,45
2017/9/18,优,38,44,16,36,8,20,0.56,48
2017/9/19,优,34,44,15,27,5,12,0.51,55
2017/9/20,优,31,32,12,29,7,19,0.57,44
2017/9/21,良,52,159,19,47,8,19,0.68,79
2017/9/22,良,58,168,21,48,7,15,0.53,84
2017/9/23,良,51,135,15,54,6,20,0.44,55
2017/9/24,优,47,145,16,46,7,20,0.49,63
2017/9/25,优,50,194,15,49,7,22,0.56,69
2017/9/26,优,46,157,20,46,6,15,0.55,60
2017/9/27,优,28,27,10,25,6,11,0.56,46
2017/9/28,优,30,29,11,29,6,10,0.55,44
2017/9/29,优,31,32,12,29,6,9,0.52,47
2017/9/30,优,32,48,11,30,6,14,0.54,50
2017/10/1,良,65,275,20,80,6,15,0.7,63
2017/10/2,优,34,85,11,27,7,11,0.57,56
2017/10/3,优,33,95,14,28,7,15,0.63,51
2017/10/5,良,54,283,20,59,9,15,0.81,93
2017/10/6,良,64,287,30,76,9,16,0.94,99
2017/10/7,优,42,92,21,42,8,15,0.64,65
2017/10/8,优,41,93,23,40,7,18,0.68,43
2017/10/9,优,30,54,15,29,6,12,0.58,49
2017/10/10,优,34,147,12,35,7,21,0.61,42
2017/10/11,优,46,252,20,49,8,29,0.71,36
2017/10/12,优,40,187,17,42,9,21,0.65,48
2017/10/13,优,50,214,26,52,9,24,0.72,48
