»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/4/8,¡º,86,304,59,112,25,31,1.01,52
2015/4/9,¡º,68,209,37,84,17,33,0.78,61
2015/4/10,¡º,82,255,38,114,9,36,0.67,56
2015/4/11,¡º,97,299,32,142,7,17,0.49,75
2015/4/12,¡º,70,191,22,87,7,14,0.5,79
2015/4/13,¡º,57,100,24,64,15,28,0.64,64
2015/4/14,«·∂»Œ€»æ,105,319,66,157,36,62,1.09,38
2015/4/15,÷–∂»Œ€»æ,194,343,63,278,14,17,0.57,62
2015/4/16,«·∂»Œ€»æ,106,238,27,159,20,21,0.66,79
2015/4/17,«·∂»Œ€»æ,122,292,46,193,36,28,1.13,63
2015/4/18,¡º,80,181,29,109,16,15,0.73,75
2015/4/19,¡º,72,242,33,92,35,27,0.9,65
2015/4/20,¡º,72,256,37,92,36,30,1.06,53
2015/4/21,¡º,69,206,27,87,15,36,0.78,61
2015/4/22,¡º,72,206,30,92,20,38,0.74,61
2015/4/23,¡º,72,159,29,91,27,24,0.65,81
2015/4/24,¡º,71,149,25,90,35,24,0.67,69
2015/4/25,¡º,85,194,37,114,41,30,0.84,73
2015/4/26,¡º,84,184,27,115,19,28,0.58,70
2015/4/27,¡º,96,276,29,140,20,24,0.54,74
2015/4/28,¡º,78,212,30,105,26,25,0.8,63
2015/4/29,¡º,80,211,36,107,34,35,0.83,71
2015/4/30,÷–∂»Œ€»æ,177,350,66,269,15,19,0.67,73
2015/5/1,¡º,65,166,24,79,11,22,0.75,67
2015/5/2,¡º,73,274,31,93,24,35,0.94,61
2015/5/3,«·∂»Œ€»æ,106,318,39,161,16,15,0.65,65
2015/5/4,¡º,73,229,28,93,28,31,0.92,62
2015/5/5,¡º,94,286,33,135,37,28,0.88,64
2015/5/6,«·∂»Œ€»æ,129,334,38,183,18,26,0.77,54
2015/5/7,¡º,93,242,42,135,16,29,0.69,54
2015/5/8,¡º,68,202,22,84,13,16,0.57,81
2015/5/9,¡º,92,318,32,131,14,21,0.64,73
2015/5/10,«·∂»Œ€»æ,141,344,52,205,7,7,0.57,72
2015/5/11,”≈,44,84,17,41,5,14,0.52,66
2015/5/12,¡º,56,145,21,62,16,29,0.68,66
2015/5/13,¡º,75,202,33,98,17,37,0.76,55
2015/5/14,¡º,88,261,34,125,20,21,0.63,60
2015/5/15,¡º,78,263,35,105,19,18,0.53,73
2015/5/16,¡º,84,264,39,114,29,47,0.89,58
2015/5/17,«·∂»Œ€»æ,116,322,46,162,16,15,0.57,73
2015/5/18,¡º,96,287,37,140,20,27,0.72,74
2015/5/19,¡º,57,141,22,64,18,15,0.7,70
2015/5/20,¡º,57,157,23,65,13,14,0.75,67
2015/5/21,¡º,58,146,29,62,12,17,0.65,83
2015/5/22,¡º,79,237,43,88,21,29,0.64,104
2015/5/23,¡º,72,214,38,86,19,34,0.62,89
2015/5/24,¡º,67,168,30,76,19,29,0.56,81
2015/5/25,¡º,67,151,26,75,15,24,0.56,93
2015/5/26,¡º,67,155,27,73,16,21,0.54,97
2015/5/27,÷–∂»Œ€»æ,176,349,68,250,18,24,0.59,77
2015/5/28,¡º,81,242,34,110,10,18,0.47,70
