日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2015/3/15,良,78,131,56,78,24,21,1.25,89
2015/3/16,良,55,67,37,54,16,19,1.31,78
2015/3/17,良,56,88,27,42,18,17,1.3,98
2015/3/18,良,71,213,45,64,11,16,1.15,118
2015/3/19,良,98,266,71,101,14,18,1.15,81
2015/3/20,优,36,18,13,22,6,15,1.02,68
2015/3/21,良,54,58,32,53,20,18,0.88,104
2015/3/22,良,51,35,33,56,23,23,1.01,65
2015/3/23,良,62,119,43,64,16,25,0.91,85
2015/3/24,优,48,67,30,45,14,21,0.99,68
2015/3/25,良,53,98,35,53,21,26,1.31,45
2015/3/26,良,53,93,34,55,21,26,1.21,41
2015/3/27,优,46,48,32,43,17,28,1.14,43
2015/3/28,优,35,6,22,33,18,24,1.21,42
2015/3/29,优,46,24,21,33,17,26,1.15,65
2015/3/30,良,80,192,51,88,20,22,1.43,64
2015/3/31,良,57,109,31,54,20,22,1.05,81
2015/4/1,良,56,133,25,51,19,17,0.88,80
2015/4/2,良,73,268,45,80,20,27,0.96,78
2015/4/3,良,56,117,28,55,23,25,0.96,61
2015/4/4,良,66,171,35,66,19,22,0.81,90
2015/4/5,优,47,88,23,41,11,15,0.76,68
2015/4/6,优,33,29,11,20,7,13,0.77,62
2015/4/7,优,30,22,6,13,4,13,0.81,59
2015/4/8,优,43,81,22,34,18,20,1.06,52
2015/4/9,优,26,6,9,15,10,19,1.11,50
2015/4/10,优,36,46,13,20,12,20,1.04,69
2015/4/11,优,36,31,23,33,12,21,1,57
2015/4/12,良,56,85,21,38,11,18,0.77,88
2015/4/13,良,60,131,34,69,20,25,0.94,54
2015/4/14,良,69,135,44,83,25,25,1.07,71
2015/4/15,良,67,71,34,60,16,23,0.94,97
2015/4/16,良,77,105,46,87,27,29,1.24,79
2015/4/17,良,81,117,52,88,28,22,1.06,107
2015/4/18,良,94,232,67,107,20,20,1.13,89
2015/4/19,优,42,43,9,15,9,13,0.66,86
2015/4/20,优,43,57,18,33,14,15,0.71,80
2015/4/21,良,53,107,34,51,9,17,0.74,84
2015/4/22,优,43,27,24,34,9,20,0.86,69
2015/4/23,优,34,9,20,29,14,19,0.87,55
2015/4/24,优,37,9,12,23,10,21,0.9,64
2015/4/25,优,48,21,28,47,17,27,1.19,41
2015/4/26,良,67,79,48,70,16,32,1.42,30
2015/4/27,优,42,15,27,40,19,28,1.25,38
2015/4/28,优,38,14,20,29,15,21,1.01,62
2015/4/29,优,45,32,26,42,20,26,1.19,38
2015/4/30,良,66,95,38,74,15,27,1.96,56
2015/5/1,良,53,82,29,46,13,22,1.14,56
2015/5/2,优,46,83,25,47,22,24,0.93,59
2015/5/3,良,65,168,43,78,16,24,1.01,65
2015/5/4,优,49,63,23,39,9,17,0.83,73
2015/5/5,优,38,29,22,35,15,17,0.87,51
2015/5/6,优,43,38,25,43,15,23,1.13,61
2015/5/7,优,45,36,26,43,14,18,1.05,82
2015/5/8,优,49,89,15,25,7,17,0.72,69
2015/5/9,良,54,135,32,56,26,29,1.3,36
2015/5/10,优,49,83,28,49,13,18,1,72
2015/5/11,优,43,74,19,34,7,11,0.62,72
2015/5/12,良,63,193,41,73,12,17,0.76,56
2015/5/13,良,58,98,34,63,18,20,0.87,53
2015/5/14,良,75,202,47,94,16,14,0.74,96
2015/5/15,良,71,238,36,62,8,13,0.79,115
2015/5/16,良,51,98,32,54,17,28,1.01,56
2015/5/17,良,67,156,45,71,11,20,0.97,46
2015/5/18,优,35,28,12,21,9,17,0.76,60
2015/5/19,良,57,145,32,63,15,28,1.19,43
2015/5/20,优,50,113,32,48,12,17,0.89,80
2015/5/21,良,56,132,38,56,18,27,1,49
2015/5/22,优,35,31,13,19,9,16,0.83,60
2015/5/23,优,47,88,14,22,9,18,0.66,86
2015/5/24,优,44,44,23,43,21,26,0.91,54
2015/5/25,优,49,62,31,51,9,22,0.89,47
2015/5/26,优,32,13,9,17,8,15,0.9,58
2015/5/27,优,38,24,17,28,10,20,1.04,56
2015/5/28,良,54,107,36,54,12,18,0.99,42
2015/5/29,优,35,13,10,16,7,14,0.87,68
2015/5/30,优,34,18,14,22,9,22,0.94,57
2015/5/31,良,60,130,36,64,17,29,1.3,43
2015/6/1,优,43,59,25,39,13,20,0.93,50
2015/6/2,优,40,55,22,37,7,15,0.77,74
2015/6/3,优,30,19,9,16,7,15,0.76,54
2015/6/4,优,27,13,5,10,6,15,0.76,57
2015/6/5,优,32,23,14,23,8,21,0.85,61
2015/6/6,优,30,6,14,25,8,21,0.89,40
2015/6/7,优,36,51,18,27,12,17,0.88,61
2015/6/8,优,40,99,12,19,7,19,0.77,72
2015/6/9,优,41,86,24,41,13,23,0.95,45
2015/6/10,良,53,132,34,56,10,34,1.17,22
2015/6/11,优,49,127,30,47,15,27,1.11,51
2015/6/12,良,54,128,30,44,8,18,1.04,59
2015/6/13,优,47,118,14,22,6,13,0.7,91
2015/6/14,优,45,106,22,40,15,18,0.82,69
2015/6/15,优,46,99,28,46,13,17,0.87,41
2015/6/16,优,37,57,20,32,11,12,0.95,46
2015/6/17,优,32,38,11,19,6,8,0.85,64
2015/6/18,优,36,51,17,26,8,16,0.87,59
2015/6/19,优,47,116,28,47,16,27,1.14,25
2015/6/20,良,51,123,30,51,11,26,1.15,19
2015/6/21,优,35,49,9,16,9,17,1,60
2015/6/22,优,42,84,26,36,14,16,1.12,42
2015/6/23,优,28,35,12,20,7,9,0.75,53
2015/6/24,优,29,43,13,26,9,19,0.76,34
2015/6/25,优,30,48,15,28,12,18,0.89,30
2015/6/26,优,34,60,16,27,11,14,0.79,48
2015/6/27,优,31,52,13,21,9,8,0.71,62
2015/6/28,优,37,80,16,24,8,8,0.72,71
2015/6/29,优,39,88,19,34,14,16,0.86,60
2015/6/30,优,32,30,18,28,10,17,0.86,38
2015/7/1,优,25,7,8,11,7,12,0.84,51
2015/7/2,优,35,47,23,33,11,19,0.89,40
2015/7/3,优,36,49,15,25,9,17,0.88,53
2015/7/4,优,33,36,5,8,5,13,0.77,65
2015/7/5,优,36,56,11,17,5,12,0.8,73
2015/7/6,优,41,66,19,29,8,16,0.87,74
2015/7/7,优,45,92,19,32,10,16,0.87,66
2015/7/8,优,48,90,23,41,12,18,0.9,69
2015/7/9,良,60,177,40,62,11,21,1.04,73
2015/7/10,良,62,206,32,47,11,15,0.87,102
2015/7/11,良,64,215,39,63,15,21,0.91,69
2015/7/12,良,62,186,38,66,19,24,0.97,61
2015/7/13,优,50,57,29,53,16,23,0.93,43
2015/7/14,良,58,96,38,61,13,29,1.12,21
2015/7/15,优,43,70,8,12,6,9,0.68,91
2015/7/16,优,44,66,16,29,14,19,0.69,65
2015/7/17,优,49,123,23,43,12,23,0.8,65
2015/7/18,良,59,188,35,59,18,28,0.99,67
2015/7/19,良,58,192,38,63,17,31,1.14,43
2015/7/20,良,53,126,34,49,12,28,1.01,40
2015/7/21,良,62,191,42,65,15,40,1.02,44
2015/7/22,优,43,103,22,34,11,27,0.91,41
2015/7/23,优,40,116,19,27,7,20,0.6,76
2015/7/24,优,48,147,18,27,7,23,0.6,93
2015/7/25,优,48,126,22,38,12,32,0.73,64
2015/7/26,良,54,146,24,42,15,32,0.73,64
2015/7/27,良,55,159,27,49,16,33,0.84,68
2015/7/28,良,53,173,34,54,19,36,0.98,56
2015/7/29,优,27,32,14,21,12,25,0.77,42
2015/7/30,优,24,23,13,23,14,30,0.89,21
2015/7/31,优,24,18,13,22,10,31,0.88,14
2015/8/1,优,29,39,13,26,12,21,0.91,27
2015/8/2,优,24,23,9,17,11,16,0.68,32
2015/8/3,优,20,8,6,11,8,11,0.55,40
2015/8/4,优,26,22,9,18,7,16,0.65,41
2015/8/5,优,31,29,19,28,8,32,0.89,21
2015/8/6,优,35,36,23,31,14,36,1.06,21
2015/8/7,优,39,73,25,34,17,31,0.92,23
2015/8/8,优,33,68,17,27,7,22,0.89,34
2015/8/9,优,29,45,12,17,4,15,0.79,55
2015/8/10,优,42,152,29,41,9,25,1,36
2015/8/11,优,43,141,28,43,10,31,1.21,13
2015/8/12,优,36,43,22,36,11,28,1.11,29
2015/8/13,优,40,54,24,37,12,24,1.03,46
2015/8/14,优,47,119,29,46,15,26,0.87,44
2015/8/15,优,47,139,32,47,12,30,0.7,24
2015/8/16,优,45,112,31,44,13,26,0.52,13
2015/8/17,优,22,9,12,18,9,19,0.45,18
2015/8/18,优,27,20,7,10,5,14,0.57,58
2015/8/19,优,37,55,6,8,3,15,0.56,77
2015/8/20,优,45,118,16,26,5,19,0.59,80
2015/8/21,优,42,64,19,36,8,23,0.77,49
2015/8/22,优,44,78,20,39,9,23,0.96,50
2015/8/23,良,51,117,31,55,16,34,1.17,38
2015/8/24,良,61,189,42,63,12,39,1.28,30
2015/8/25,优,43,84,29,37,13,29,1.16,59
2015/8/26,优,49,93,30,42,12,29,1.42,42
2015/8/27,良,59,166,41,53,14,28,1.33,33
2015/8/28,优,23,11,4,6,7,18,1.04,46
2015/8/29,优,28,26,19,24,10,28,1.25,24
2015/8/30,优,37,65,25,32,8,26,1.16,35
2015/8/31,优,46,108,31,42,11,28,1.26,41
2015/9/1,优,48,134,29,44,13,26,0.83,55
2015/9/2,良,69,264,48,74,13,31,1.02,47
2015/9/3,良,56,198,35,50,9,18,0.8,65
2015/9/4,优,31,41,16,27,8,17,0.75,44
2015/9/5,优,24,8,13,21,9,20,0.94,28
2015/9/6,优,28,23,10,14,6,12,0.74,58
2015/9/7,优,23,4,13,19,8,18,0.84,39
2015/9/8,优,19,3,9,15,11,25,0.78,29
2015/9/9,优,22,6,11,18,10,21,0.75,31
2015/9/10,优,26,18,14,22,10,17,0.73,36
2015/9/11,优,27,24,9,15,7,15,0.83,43
2015/9/12,优,36,82,5,9,4,10,0.61,70
2015/9/13,优,31,19,17,27,12,21,0.78,54
2015/9/14,良,55,117,38,52,15,32,0.95,39
2015/9/15,良,52,122,36,47,13,32,0.98,38
2015/9/16,良,51,96,35,47,11,38,0.97,30
2015/9/17,优,35,25,21,33,13,26,1.04,30
2015/9/18,优,26,11,13,19,10,18,0.94,43
2015/9/19,优,24,12,8,13,7,19,0.99,45
2015/9/20,优,31,31,17,26,11,23,1.04,54
2015/9/21,优,32,41,22,30,14,21,1.12,38
2015/9/22,优,20,3,10,15,9,23,1.17,34
2015/9/23,优,30,37,15,24,11,21,1.11,35
2015/9/24,优,25,9,12,19,9,21,0.95,37
2015/9/25,优,26,13,10,15,9,19,0.71,48
2015/9/26,优,30,34,16,27,8,24,0.74,41
2015/9/27,优,20,4,10,16,10,23,0.86,21
2015/9/28,优,16,1,9,13,9,20,1,25
2015/9/29,优,27,19,14,26,11,25,1.19,19
2015/9/30,优,44,123,30,41,11,21,0.95,45
2015/10/1,优,27,5,8,15,7,16,0.8,50
2015/10/2,优,37,31,17,33,10,18,0.83,52
2015/10/3,优,45,76,21,34,7,14,0.66,76
2015/10/4,优,38,73,22,32,5,15,0.69,69
2015/10/5,优,31,37,20,23,9,24,0.98,44
2015/10/6,优,25,10,16,21,10,24,0.99,32
2015/10/7,优,29,23,17,28,7,22,0.97,37
2015/10/8,优,50,191,33,50,17,30,1.33,31
2015/10/9,优,41,78,25,34,9,32,0.88,58
2015/10/10,优,35,75,11,17,7,22,0.79,64
2015/10/11,优,32,37,17,30,13,24,0.93,37
2015/10/12,优,48,93,23,50,14,28,1.11,38
2015/10/13,良,64,121,42,74,15,34,1.22,41
2015/10/14,良,67,91,47,69,17,29,1.32,38
2015/10/15,良,72,108,51,76,19,29,1.27,40
2015/10/16,良,71,86,49,75,20,32,1.35,37
2015/10/17,良,66,90,47,64,11,27,1.38,35
2015/10/18,优,36,23,16,22,11,28,1.28,53
2015/10/19,优,44,41,28,39,13,26,1.27,35
2015/10/20,良,53,67,33,53,12,25,1.23,33
2015/10/21,良,63,102,44,64,13,30,1.3,33
2015/10/22,良,65,128,46,66,13,28,1.08,48
2015/10/23,良,71,132,51,71,16,29,1.23,46
2015/10/24,良,59,92,41,58,12,22,1.09,60
2015/10/25,良,70,194,50,69,16,30,1.21,42
2015/10/26,良,59,133,40,57,14,22,1.16,41
