»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/4/3,«·∂»Œ€»æ,124,341,78,195,11,39,1.23,33
2015/4/4,¡º,84,256,42,115,9,31,1.06,33
2015/4/5,”≈,47,89,22,47,11,26,0.83,65
2015/4/6,¡º,56,184,32,61,7,26,0.79,74
2015/4/7,¡º,71,287,49,84,11,33,1.07,49
2015/4/8,¡º,85,301,62,94,12,40,1.29,39
2015/4/9,¡º,71,233,42,86,13,36,0.93,62
2015/4/10,¡º,66,180,39,80,21,45,1.18,53
2015/4/11,¡º,94,289,39,132,10,30,0.55,68
2015/4/12,«·∂»Œ€»æ,108,354,42,154,9,18,0.42,84
2015/4/13,¡º,61,152,32,70,13,45,0.72,57
2015/4/14,¡º,79,203,44,105,20,61,1.04,42
2015/4/15,«·∂»Œ€»æ,104,259,54,149,16,45,0.9,56
2015/4/16,÷ÿ∂»Œ€»æ,203,357,92,314,12,37,0.7,56
2015/4/17,«·∂»Œ€»æ,110,248,51,167,22,58,0.9,48
2015/4/18,¡º,51,50,31,39,5,21,0.75,75
2015/4/19,”≈,42,39,15,22,6,29,0.83,69
2015/4/20,¡º,53,121,29,57,9,47,1.07,39
2015/4/21,”≈,50,86,21,49,8,34,0.97,66
2015/4/22,¡º,58,105,26,64,20,43,1.01,55
2015/4/23,¡º,74,176,38,94,29,62,1.13,45
2015/4/24,¡º,72,154,29,91,13,52,0.64,64
2015/4/25,¡º,67,93,34,79,12,54,0.7,64
2015/4/26,¡º,74,120,39,96,14,60,0.83,51
2015/4/27,¡º,82,191,33,111,15,61,0.96,53
2015/4/28,¡º,87,251,32,122,12,52,1.55,68
2015/4/29,¡º,92,268,43,133,13,49,1.55,79
2015/4/30,÷ÿ∂»Œ€»æ,216,357,111,288,13,39,0.95,84
2015/5/1,¡º,59,129,22,67,6,30,0.73,66
2015/5/2,¡º,66,231,23,78,7,41,0.85,61
2015/5/3,¡º,59,130,23,68,4,32,0.81,78
2015/5/4,¡º,64,170,27,76,19,34,0.98,75
2015/5/5,¡º,83,236,49,113,13,49,1.27,71
2015/5/6,«·∂»Œ€»æ,145,345,47,187,8,38,0.94,69
2015/5/7,÷–∂»Œ€»æ,178,362,74,273,10,42,0.74,52
2015/5/8,¡º,83,292,35,114,13,40,0.97,77
2015/5/9,¡º,83,298,35,113,9,35,0.85,72
2015/5/10,«·∂»Œ€»æ,143,346,50,212,5,25,0.83,83
2015/5/11,«·∂»Œ€»æ,112,359,43,167,7,31,0.94,69
2015/5/12,¡º,70,238,23,89,34,45,1.58,65
2015/5/13,¡º,81,242,37,108,23,57,2,59
2015/5/14,«·∂»Œ€»æ,101,300,44,150,18,62,2.05,39
2015/5/15,¡º,89,294,38,119,11,43,1.72,62
2015/5/16,”≈,48,81,25,43,16,38,0.76,70
2015/5/17,¡º,58,115,27,61,11,35,0.57,76
2015/5/18,÷–∂»Œ€»æ,196,358,74,306,9,30,0.57,83
2015/5/19,«·∂»Œ€»æ,111,310,53,166,8,43,0.81,79
2015/5/20,¡º,75,231,41,86,10,38,0.99,81
2015/5/21,”≈,49,94,15,33,3,22,0.96,82
2015/5/22,¡º,64,165,35,72,10,50,1.46,59
2015/5/23,¡º,66,184,37,75,6,52,1.05,67
2015/5/24,¡º,69,172,39,80,15,49,0.56,80
2015/5/25,¡º,85,212,56,115,22,54,0.98,63
2015/5/26,¡º,72,178,47,91,18,50,1.24,45
2015/5/27,¡º,57,118,31,59,8,39,1.39,61
2015/5/28,¡º,68,193,42,80,5,29,1.55,62
2015/5/29,¡º,52,123,24,54,6,31,1.59,56
2015/5/30,¡º,62,214,24,71,8,40,1.22,61
2015/5/31,¡º,73,202,42,91,11,57,1.89,24
2015/6/1,”≈,47,73,25,46,6,37,1.99,57
2015/6/2,¡º,74,262,31,98,12,45,1.82,51
2015/6/3,¡º,63,251,34,73,8,47,0.96,40
2015/6/4,¡º,79,294,29,107,6,28,0.96,73
2015/6/5,¡º,71,245,25,90,11,41,1.09,63
2015/6/6,¡º,72,216,29,93,10,39,0.6,59
2015/6/7,¡º,81,286,34,110,12,40,0.74,56
2015/6/8,¡º,74,290,25,95,11,36,1.17,63
2015/6/9,¡º,71,218,26,90,9,44,1.55,52
2015/6/10,¡º,98,291,29,145,5,27,0.25,74
2015/6/11,¡º,76,257,30,101,7,36,0.52,54
2015/6/12,¡º,61,173,20,73,10,52,0.72,52
2015/6/13,¡º,62,216,21,72,8,40,0.73,57
2015/6/14,¡º,69,228,27,87,9,46,0.93,69
2015/6/15,¡º,81,252,56,97,7,35,1.12,76
2015/6/16,¡º,71,221,48,84,10,31,1.05,72
2015/6/17,¡º,84,270,50,114,10,46,1,57
2015/6/18,¡º,76,285,37,86,6,38,0.74,77
2015/6/19,¡º,87,311,46,117,17,34,0.51,82
2015/6/20,¡º,54,154,32,47,8,29,0.41,79
2015/6/21,¡º,89,297,65,84,7,35,0.72,75
2015/6/22,«·∂»Œ€»æ,112,329,83,114,9,39,1.03,79
2015/6/23,¡º,54,158,35,54,3,28,0.73,74
2015/6/24,¡º,63,260,32,75,6,29,0.83,56
2015/6/25,¡º,73,308,47,92,8,31,0.75,61
2015/6/26,¡º,81,311,55,93,6,46,0.9,41
2015/6/27,¡º,58,235,39,61,3,34,0.76,38
2015/6/28,¡º,53,208,34,54,4,37,0.88,35
2015/6/29,«·∂»Œ€»æ,111,354,74,164,7,42,1.03,26
2015/6/30,¡º,79,330,57,89,11,42,0.75,45
2015/7/1,”≈,50,165,28,48,5,36,0.49,61
2015/7/2,¡º,75,292,37,97,7,46,0.64,47
2015/7/3,¡º,71,262,35,91,8,47,0.54,53
2015/7/4,¡º,89,313,58,120,7,45,0.62,58
2015/7/5,¡º,75,278,42,92,5,39,0.41,74
2015/7/6,¡º,73,285,47,93,7,43,0.6,64
2015/7/7,¡º,83,298,60,105,6,33,0.56,87
2015/7/8,¡º,94,302,69,109,6,43,0.65,75
2015/7/9,¡º,67,206,48,51,4,31,0.48,74
2015/7/10,«·∂»Œ€»æ,103,335,77,83,13,37,0.72,70
2015/7/11,«·∂»Œ€»æ,138,361,103,99,11,39,0.82,95
2015/7/12,«·∂»Œ€»æ,114,335,86,66,9,34,0.67,96
2015/7/13,¡º,59,103,37,26,8,35,0.5,81
2015/7/14,¡º,56,87,36,24,16,38,0.65,72
2015/7/15,¡º,54,135,27,56,8,37,0.7,76
2015/7/16,¡º,70,263,42,88,7,42,0.52,66
2015/7/17,¡º,61,235,33,71,7,42,0.42,58
2015/7/18,¡º,65,239,38,76,6,39,0.44,64
2015/7/19,¡º,62,209,36,71,6,47,0.48,52
2015/7/20,¡º,79,283,50,93,7,58,0.66,40
2015/7/21,¡º,62,193,40,70,7,48,0.57,59
2015/7/22,¡º,54,168,29,55,7,37,0.43,63
2015/7/23,¡º,52,189,26,44,8,30,0.4,81
2015/7/24,”≈,47,139,24,47,12,36,0.53,67
2015/7/25,¡º,62,210,27,57,14,38,0.57,93
2015/7/26,¡º,70,225,40,79,12,52,0.66,73
2015/7/27,¡º,69,226,38,72,12,43,0.72,82
2015/7/28,¡º,67,257,38,69,11,36,0.63,86
2015/7/29,¡º,64,247,32,69,10,41,0.6,74
