»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/4/7,¡º,73,292,41,93,17,35,1.27,36
2015/4/8,¡º,99,324,72,130,26,43,1.49,34
2015/4/9,¡º,86,298,59,88,20,34,1.52,42
2015/4/10,¡º,62,147,29,74,38,35,1.34,41
2015/4/11,¡º,79,217,33,105,50,33,1.28,45
2015/4/12,¡º,72,202,12,94,7,8,0.77,60
2015/4/13,”≈,46,23,14,46,23,29,1.13,52
2015/4/14,¡º,61,75,30,72,47,33,1.38,49
2015/4/15,«·∂»Œ€»æ,143,322,44,203,48,25,1.3,51
2015/4/16,¡º,97,197,21,142,11,15,0.77,50
2015/4/17,«·∂»Œ€»æ,102,221,36,152,42,40,1.24,40
2015/4/18,«·∂»Œ€»æ,146,344,70,241,37,46,1.87,38
2015/4/19,¡º,76,262,38,100,16,31,1.19,41
2015/4/20,¡º,80,281,44,107,29,33,1.15,38
2015/4/21,¡º,76,244,37,100,36,32,1.14,46
2015/4/22,¡º,74,224,22,97,28,34,1.02,43
2015/4/23,¡º,72,158,33,93,35,29,1.27,67
2015/4/24,¡º,91,253,38,130,19,38,1.34,66
2015/4/25,«·∂»Œ€»æ,112,284,59,172,55,60,1.05,50
2015/4/26,¡º,96,249,49,138,52,49,1.01,55
2015/4/27,¡º,76,159,39,100,51,34,0.91,67
2015/4/28,«·∂»Œ€»æ,125,340,63,198,35,48,1.15,53
2015/4/29,«·∂»Œ€»æ,128,330,88,199,55,57,1.52,59
2015/4/30,«·∂»Œ€»æ,127,321,83,201,54,66,1.8,72
2015/5/1,¡º,96,285,69,135,40,55,1.32,41
2015/5/2,¡º,58,163,31,69,25,36,0.88,45
2015/5/3,«·∂»Œ€»æ,101,313,57,151,54,51,1.01,38
2015/5/4,¡º,73,228,28,94,52,53,0.87,40
2015/5/5,«·∂»Œ€»æ,102,307,54,153,51,53,1.22,44
2015/5/6,«·∂»Œ€»æ,122,326,58,190,31,38,1.11,54
2015/5/7,«·∂»Œ€»æ,104,286,43,156,57,47,1.09,48
2015/5/8,¡º,84,298,41,115,73,34,0.84,69
2015/5/9,¡º,55,144,35,57,10,28,0.94,59
2015/5/10,¡º,51,99,27,56,19,44,1.06,45
2015/5/11,¡º,52,158,15,56,21,25,0.54,69
2015/5/12,¡º,69,228,19,78,45,38,0.94,95
2015/5/13,¡º,76,212,33,100,80,54,0.77,83
2015/5/14,«·∂»Œ€»æ,105,312,35,158,49,50,0.78,60
2015/5/15,¡º,92,303,41,133,39,49,1.14,70
2015/5/16,¡º,93,301,54,134,58,58,1.18,70
2015/5/17,«·∂»Œ€»æ,104,294,48,156,75,53,1.04,69
2015/5/18,¡º,58,117,15,66,41,34,0.46,70
2015/5/19,¡º,72,200,24,92,39,49,0.75,73
2015/5/20,¡º,69,206,19,73,46,45,0.87,87
2015/5/21,¡º,60,159,21,55,31,41,0.78,90
2015/5/22,¡º,79,239,50,93,75,38,1.1,77
2015/5/23,¡º,90,263,55,128,74,54,1.45,79
2015/5/24,«·∂»Œ€»æ,105,280,72,156,67,62,1.64,84
2015/5/25,¡º,95,237,63,136,77,56,1.67,98
2015/5/26,¡º,92,234,58,132,63,55,1.46,82
2015/5/27,«·∂»Œ€»æ,123,294,88,177,44,53,1.35,102
2015/5/28,«·∂»Œ€»æ,106,288,73,152,37,50,1.37,91
2015/5/29,¡º,66,235,39,68,22,36,0.81,50
2015/5/30,¡º,63,218,18,62,43,34,0.64,70
2015/5/31,¡º,59,125,18,49,38,32,0.56,90
2015/6/1,¡º,70,180,24,68,60,40,0.79,98
2015/6/2,¡º,72,251,26,83,30,43,0.78,83
2015/6/3,¡º,86,330,28,90,38,49,0.9,108
2015/6/4,¡º,69,262,26,80,41,34,0.8,81
2015/6/5,¡º,96,332,33,140,46,37,0.78,64
2015/6/6,¡º,83,256,34,112,65,52,1.03,80
2015/6/7,¡º,72,261,34,90,17,41,0.98,68
